TRANSACTION_ID,BUSINESS_ENTITY_ID,ENTITY_NAME,BUSINESS_TYPE,SECTOR,REVENUE_AMOUNT,TAX_COLLECTED,TRANSACTION_DATE,FISCAL_QUARTER,REGION,EMPLOYEE_COUNT,ANNUAL_REVENUE_TIER,COMPLIANCE_STATUS,AUDIT_FLAG,BN_NUMBER,LAST_UPDATED
TXN-00000980,BIZ-00473,Ontario Business 385,Cooperative,Technology,4033623.15,198141.06,2024-02-10,2025-07-01,Hamilton,724,$1-5M,Exempt,No,516906986RC0001,2026-03-30
TXN-00000981,BIZ-00197,Ontario Business 439,Cooperative,Retail,505087.5,278508.81,2025-02-08,2025-10-01,Niagara,3749,<$1M,Non-Compliant,No,930066008RC0001,2026-07-22
TXN-00000982,BIZ-00484,Ontario Business 58,Corporation,Healthcare,702600.82,609184.18,2024-01-19,2024-07-01,Durham,145,$5-25M,Under Review,No,711687491RC0001,2026-04-19
TXN-00000983,BIZ-00252,Ontario Business 324,Non-Profit,Finance,4020212.11,574735.01,2024-07-05,2025-07-01,Central,1125,$5-25M,Exempt,No,183946434RC0001,2026-03-31
TXN-00000984,BIZ-00015,Ontario Business 365,Cooperative,Manufacturing,938475.91,566652.53,2025-09-13,2025-04-01,Durham,387,>$100M,Exempt,Yes,641144942RC0001,2026-04-21
TXN-00000985,BIZ-00345,Ontario Business 390,Cooperative,Agriculture,3702402.48,124346.68,2024-01-11,2025-04-01,Eastern,2296,$1-5M,Under Review,No,680020461RC0001,2026-04-06
TXN-00000986,BIZ-00112,Ontario Business 67,Corporation,Technology,323674.22,156363.2,2026-07-11,2025-01-01,GTA,4630,<$1M,Non-Compliant,Yes,150937711RC0001,2026-03-05
TXN-00000987,BIZ-00251,Ontario Business 478,Crown Corporation,Energy,2771170.13,541925.26,2026-07-30,2024-04-01,Ottawa,2491,<$1M,Non-Compliant,No,457371747RC0001,2026-07-08
TXN-00000988,BIZ-00001,Ontario Business 76,Partnership,Construction,2741790.06,24325.55,2026-01-27,2024-04-01,Waterloo,2662,>$100M,Compliant,Yes,832502403RC0001,2026-04-29
TXN-00000989,BIZ-00377,Ontario Business 309,Non-Profit,Technology,1356899.48,125468.31,2025-09-11,2024-07-01,Waterloo,4714,<$1M,Under Review,No,386390735RC0001,2026-05-16
TXN-00000990,BIZ-00387,Ontario Business 277,Sole Proprietorship,Education,666275.79,381428.95,2025-02-28,2024-07-01,Niagara,1589,$25-100M,Exempt,No,171372701RC0001,2026-04-27
TXN-00000991,BIZ-00470,Ontario Business 364,Crown Corporation,Energy,926895.86,267240.29,2025-11-28,2025-04-01,Northern,3152,>$100M,Compliant,No,392125828RC0001,2026-07-01
TXN-00000992,BIZ-00277,Ontario Business 324,Non-Profit,Construction,4625754.18,353770.98,2024-03-31,2025-04-01,Ottawa,1133,$5-25M,Non-Compliant,Yes,953543641RC0001,2026-04-24
TXN-00000993,BIZ-00386,Ontario Business 422,Crown Corporation,Technology,1808717.12,515203.84,2026-04-03,2026-01-01,Central,2769,<$1M,Non-Compliant,No,275059599RC0001,2026-03-09
TXN-00000994,BIZ-00152,Ontario Business 432,Non-Profit,Healthcare,2717821.95,619109.7,2026-06-08,2025-10-01,Hamilton,4232,>$100M,Non-Compliant,Yes,208901392RC0001,2026-02-27
TXN-00000995,BIZ-00455,Ontario Business 294,Corporation,Mining,1005306.59,299899.54,2025-03-24,2025-04-01,Ottawa,2448,$1-5M,Compliant,Yes,358514047RC0001,2026-03-12
TXN-00000996,BIZ-00429,Ontario Business 320,Cooperative,Agriculture,4292457.5,137745.14,2026-06-27,2024-10-01,Durham,616,$5-25M,Compliant,No,519201138RC0001,2026-02-15
TXN-00000997,BIZ-00160,Ontario Business 244,Non-Profit,Education,3436952.12,127493.04,2025-01-01,2026-01-01,Northern,1767,$25-100M,Under Review,No,343991413RC0001,2026-03-01
TXN-00000998,BIZ-00025,Ontario Business 257,Cooperative,Mining,58536.45,198845.18,2026-03-06,2025-04-01,Southwestern,3251,>$100M,Non-Compliant,Yes,917387908RC0001,2026-02-15
TXN-00000999,BIZ-00428,Ontario Business 33,Cooperative,Technology,4326522.59,386053.76,2024-10-30,2025-10-01,Durham,3430,<$1M,Exempt,No,961328669RC0001,2026-07-03
TXN-00001000,BIZ-00341,Ontario Business 97,Corporation,Construction,2831809.58,2038.53,2025-09-27,2024-07-01,Waterloo,4104,$5-25M,Exempt,No,550296996RC0001,2026-01-18
